
BA    1   CR         0   TR  0   CH 16   Tempo 120
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI Ch. 1"
BA   15   CR         2   TR  4   CH  4   NT  C-        2+95/96
BA   15   CR         2   TR  4   CH  4   NT  C--       2+95/96

BA   16   CR         0   TR  2   CH  2   NT  D--         71/96
BA   16   CR         1   TR  3   CH  3   NT  C#-         95/96
BA   16   CR         1   TR  3   CH  3   NT  C#-         95/96
BA   16   CR         1   TR  4   CH  4   NT  C#-         95/96
BA   16   CR         1   TR  4   CH  4   NT  C#--        95/96
BA   16   CR         1   TR  4   CH  4   NT  C#--        95/96
BA   16   CR         1   TR  4   CH  4   NT  C#--        95/96
BA   16   CR         2   TR  3   CH  3   NT  C-          95/96   von=70
BA   16   CR         2   TR  3   CH  3   NT  C-          95/96
BA   16   CR         2   TR  4   CH  4   NT  C-          95/96
BA   16   CR         2   TR  4   CH  4   NT  C--         95/96
BA   16   CR         2   TR  4   CH  4   NT  C--         95/96
BA   16   CR         2   TR  4   CH  4   NT  C--         95/96
BA   16   CR         3   TR  3   CH  3   NT  E-          95/96   von=78
BA   16   CR         3   TR  3   CH  3   NT  E-          95/96
BA   16   CR         3   TR  4   CH  4   NT  E-          95/96
BA   16   CR         3   TR  4   CH  4   NT  E--         95/96
BA   16   CR         3   TR  4   CH  4   NT  E--         95/96
BA   16   CR         3   TR  4   CH  4   NT  E--         95/96

BA   17   CR         0   TR  2   CH  2   NT  D--         71/96
BA   17   CR         0   TR  3   CH  3   NT  Eb-       1+95/96
BA   17   CR         0   TR  3   CH  3   NT  Eb-       1+95/96
BA   17   CR         0   TR  4   CH  4   NT  Eb-       1+95/96
BA   17   CR         0   TR  4   CH  4   NT  Eb--      1+95/96
BA   17   CR         0   TR  4   CH  4   NT  Eb--      1+95/96
BA   17   CR         0   TR  4   CH  4   NT  Eb--      1+95/96
BA   17   CR         2   TR  3   CH  3   NT  C-        5+95/96   von=77
BA   17   CR         2   TR  3   CH  3   NT  C-        5+95/96
BA   17   CR         2   TR  4   CH  4   NT  C-        5+95/96
BA   17   CR         2   TR  4   CH  4   NT  C--       5+95/96
BA   17   CR         2   TR  4   CH  4   NT  C--       5+95/96
BA   17   CR         2   TR  4   CH  4   NT  C--       5+95/96

BA   18   CR         0   TR  2   CH  2   NT  D--         71/96

BA   19   CR         0   TR  2   CH  2   NT  D--         71/96

BA   20   CR         0   TR  2   CH  2   NT  D--         71/96
BA   20   CR         0   TR  5   CH  5   NT  A         7+95/96   von=127
BA   20   CR         0   TR  5   CH  5   NT  B         7+95/96
BA   20   CR         0   TR  5   CH  5   NT  F         7+95/96
BA   20   CR         0   TR  5   CH  5   NT  C'        7+95/96

BA   21   CR         0   TR  2   CH  2   NT  D--         71/96

BA   22   CR         0   TR  2   CH  2   NT  D--         71/96

BA   23   CR         0   TR  2   CH  2   NT  D--         71/96

BA   24   CR         0   TR  2   CH  2   NT  D--         71/96
BA   24   CR         0   TR  6   CH  6   NT  C'          23/96   von=127
BA   24   CR       1/4   TR  6   CH  6   NT  F#'         23/96
BA   24   CR       1/2   TR  6   CH  6   NT  C''         23/96
BA   24   CR       3/4   TR  6   CH  6   NT  Eb''        23/96
BA   24   CR         1   TR  6   CH  6   NT  F'          23/96
BA   24   CR     1+1/4   TR  6   CH  6   NT  E'          23/96
BA   24   CR     1+1/2   TR  6   CH  6   NT  A'          23/96
BA   24   CR     1+3/4   TR  6   CH  6   NT  C#''        23/96
BA   24   CR         2   TR  6   CH  6   NT  C#''        23/96
BA   24   CR     2+1/4   TR  6   CH  6   NT  Bb'         23/96
BA   24   CR     2+1/2   TR  6   CH  6   NT  G''         23/96
BA   24   CR     2+3/4   TR  6   CH  6   NT  A'          23/96
BA   24   CR         3   TR  6   CH  6   NT  C#'         23/96
BA   24   CR     3+1/4   TR  6   CH  6   NT  F'          23/96
BA   24   CR     3+1/2   TR  6   CH  6   NT  C#''        23/96
BA   24   CR     3+3/4   TR  6   CH  6   NT  F#''        23/96

BA   25   CR         0   TR  6   CH  6   NT  D'          23/96
BA   25   CR       1/4   TR  6   CH  6   NT  G           23/96
BA   25   CR       1/2   TR  6   CH  6   NT  C#'         23/96
BA   25   CR       3/4   TR  6   CH  6   NT  F#'         23/96
BA   25   CR         1   TR  6   CH  6   NT  C#''        23/96
BA   25   CR     1+1/4   TR  6   CH  6   NT  F#'         23/96
BA   25   CR     1+1/2   TR  6   CH  6   NT  Eb'         23/96
BA   25   CR     1+3/4   TR  6   CH  6   NT  D'          23/96
BA   25   CR         2   TR  6   CH  6   NT  Bb          23/96
BA   25   CR     2+1/4   TR  6   CH  6   NT  C''         23/96
BA   25   CR     2+1/2   TR  6   CH  6   NT  G'          23/96
BA   25   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   25   CR         3   TR  6   CH  6   NT  G'          23/96
BA   25   CR     3+1/4   TR  6   CH  6   NT  Eb'         23/96
BA   25   CR     3+1/2   TR  6   CH  6   NT  C'          23/96
BA   25   CR     3+3/4   TR  6   CH  6   NT  A'          23/96

BA   26   CR         0   TR  6   CH  6   NT  C'          23/96
BA   26   CR         0   TR  7   CH  7   NT  D'          23/96   von=2
BA   26   CR         0   TR  7   CH  7   NT  G           23/96
BA   26   CR         0   TR  7   CH  7   NT  C#'         23/96
BA   26   CR         0   TR  7   CH  7   NT  Bb          23/96
BA   26   CR       1/8   TR  7   CH  7   NT  D'          11/96   von=6
BA   26   CR       1/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       1/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR       1/8   TR  7   CH  7   NT  G           11/96
BA   26   CR       1/4   TR  6   CH  6   NT  F#'         23/96
BA   26   CR       1/4   TR  7   CH  7   NT  Bb          11/96   von=9
BA   26   CR       1/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       1/4   TR  7   CH  7   NT  G           11/96
BA   26   CR       1/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR       3/8   TR  7   CH  7   NT  G           11/96   von=12
BA   26   CR       3/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR       3/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       3/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR       1/2   TR  6   CH  6   NT  C''         23/96
BA   26   CR       1/2   TR  7   CH  7   NT  D'          11/96   von=14
BA   26   CR       1/2   TR  7   CH  7   NT  G           11/96
BA   26   CR       1/2   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       1/2   TR  7   CH  7   NT  Bb          11/96
BA   26   CR       5/8   TR  7   CH  7   NT  D'          11/96   von=16
BA   26   CR       5/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       5/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR       5/8   TR  7   CH  7   NT  G           11/96
BA   26   CR       3/4   TR  6   CH  6   NT  Eb''        23/96
BA   26   CR       3/4   TR  7   CH  7   NT  Bb          11/96   von=17
BA   26   CR       3/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       3/4   TR  7   CH  7   NT  G           11/96
BA   26   CR       3/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR       7/8   TR  7   CH  7   NT  G           11/96   von=18
BA   26   CR       7/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR       7/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR       7/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR         1   TR  6   CH  6   NT  F'          23/96
BA   26   CR         1   TR  7   CH  7   NT  D'          11/96
BA   26   CR         1   TR  7   CH  7   NT  G           11/96
BA   26   CR         1   TR  7   CH  7   NT  C#'         11/96
BA   26   CR         1   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+1/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     1+1/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+1/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+1/8   TR  7   CH  7   NT  G           11/96
BA   26   CR     1+1/4   TR  6   CH  6   NT  E'          23/96
BA   26   CR     1+1/4   TR  7   CH  7   NT  Bb          11/96   von=20
BA   26   CR     1+1/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+1/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     1+1/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     1+3/8   TR  7   CH  7   NT  G           11/96   von=22
BA   26   CR     1+3/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+3/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+3/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     1+1/2   TR  6   CH  6   NT  A'          23/96
BA   26   CR     1+1/2   TR  7   CH  7   NT  D'          11/96
BA   26   CR     1+1/2   TR  7   CH  7   NT  G           11/96
BA   26   CR     1+1/2   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+1/2   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+5/8   TR  7   CH  7   NT  D'          11/96   von=23
BA   26   CR     1+5/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+5/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+5/8   TR  7   CH  7   NT  G           11/96
BA   26   CR     1+3/4   TR  6   CH  6   NT  C#''        23/96
BA   26   CR     1+3/4   TR  7   CH  7   NT  Bb          11/96   von=24
BA   26   CR     1+3/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+3/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     1+3/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     1+7/8   TR  7   CH  7   NT  G           11/96   von=27
BA   26   CR     1+7/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     1+7/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     1+7/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR         2   TR  6   CH  6   NT  C#''        23/96
BA   26   CR         2   TR  7   CH  7   NT  D'          11/96   von=29
BA   26   CR         2   TR  7   CH  7   NT  G           11/96
BA   26   CR         2   TR  7   CH  7   NT  C#'         11/96
BA   26   CR         2   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+1/8   TR  7   CH  7   NT  D'          11/96   von=33
BA   26   CR     2+1/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+1/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+1/8   TR  7   CH  7   NT  G           11/96
BA   26   CR     2+1/4   TR  6   CH  6   NT  Bb'         23/96
BA   26   CR     2+1/4   TR  7   CH  7   NT  Bb          11/96   von=34
BA   26   CR     2+1/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+1/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     2+1/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     2+3/8   TR  7   CH  7   NT  G           11/96   von=35
BA   26   CR     2+3/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+3/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+3/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     2+1/2   TR  6   CH  6   NT  G''         23/96
BA   26   CR     2+1/2   TR  7   CH  7   NT  D'          11/96   von=36
BA   26   CR     2+1/2   TR  7   CH  7   NT  G           11/96
BA   26   CR     2+1/2   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+1/2   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+5/8   TR  7   CH  7   NT  D'          11/96   von=37
BA   26   CR     2+5/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+5/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+5/8   TR  7   CH  7   NT  G           11/96
BA   26   CR     2+3/4   TR  6   CH  6   NT  A'          23/96
BA   26   CR     2+3/4   TR  7   CH  7   NT  Bb          11/96   von=40
BA   26   CR     2+3/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+3/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     2+3/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     2+7/8   TR  7   CH  7   NT  G           11/96   von=42
BA   26   CR     2+7/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     2+7/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     2+7/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR         3   TR  6   CH  6   NT  C#'         23/96
BA   26   CR         3   TR  7   CH  7   NT  Bb          11/96   von=44
BA   26   CR         3   TR  7   CH  7   NT  C#'         11/96
BA   26   CR         3   TR  7   CH  7   NT  G           11/96
BA   26   CR         3   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+1/8   TR  7   CH  7   NT  G           11/96   von=47
BA   26   CR     3+1/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     3+1/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+1/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+1/4   TR  6   CH  6   NT  F'          23/96
BA   26   CR     3+1/4   TR  7   CH  7   NT  Bb          11/96   von=52
BA   26   CR     3+1/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+1/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     3+1/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+3/8   TR  7   CH  7   NT  G           11/96   von=54
BA   26   CR     3+3/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     3+3/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+3/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+1/2   TR  6   CH  6   NT  C#''        23/96
BA   26   CR     3+1/2   TR  7   CH  7   NT  Bb          11/96   von=58
BA   26   CR     3+1/2   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+1/2   TR  7   CH  7   NT  G           11/96
BA   26   CR     3+1/2   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+5/8   TR  7   CH  7   NT  G           11/96   von=62
BA   26   CR     3+5/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     3+5/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+5/8   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+3/4   TR  6   CH  6   NT  F#''        23/96
BA   26   CR     3+3/4   TR  7   CH  7   NT  Bb          11/96   von=64
BA   26   CR     3+3/4   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+3/4   TR  7   CH  7   NT  G           11/96
BA   26   CR     3+3/4   TR  7   CH  7   NT  D'          11/96
BA   26   CR     3+7/8   TR  7   CH  7   NT  G           11/96   von=68
BA   26   CR     3+7/8   TR  7   CH  7   NT  Bb          11/96
BA   26   CR     3+7/8   TR  7   CH  7   NT  C#'         11/96
BA   26   CR     3+7/8   TR  7   CH  7   NT  D'          11/96

BA   27   CR         0   TR  6   CH  6   NT  D'          23/96
BA   27   CR         0   TR  7   CH  7   NT  Bb          11/96   von=71
BA   27   CR         0   TR  7   CH  7   NT  C#'         11/96
BA   27   CR         0   TR  7   CH  7   NT  G           11/96
BA   27   CR         0   TR  7   CH  7   NT  D'          11/96
BA   27   CR       1/8   TR  7   CH  7   NT  G           11/96   von=76
BA   27   CR       1/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR       1/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       1/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR       1/4   TR  6   CH  6   NT  G           23/96
BA   27   CR       1/4   TR  7   CH  7   NT  Bb          11/96   von=79
BA   27   CR       1/4   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       1/4   TR  7   CH  7   NT  G           11/96
BA   27   CR       1/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR       3/8   TR  7   CH  7   NT  G           11/96   von=84
BA   27   CR       3/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR       3/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       3/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR       1/2   TR  6   CH  6   NT  C#'         23/96
BA   27   CR       1/2   TR  7   CH  7   NT  Bb          11/96   von=88
BA   27   CR       1/2   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       1/2   TR  7   CH  7   NT  G           11/96
BA   27   CR       1/2   TR  7   CH  7   NT  D'          11/96
BA   27   CR       5/8   TR  7   CH  7   NT  G           11/96   von=92
BA   27   CR       5/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR       5/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       5/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR       3/4   TR  6   CH  6   NT  F#'         23/96
BA   27   CR       3/4   TR  7   CH  7   NT  Bb          11/96   von=95
BA   27   CR       3/4   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       3/4   TR  7   CH  7   NT  G           11/96
BA   27   CR       3/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR       7/8   TR  7   CH  7   NT  G           11/96   von=97
BA   27   CR       7/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR       7/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR       7/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR         1   TR  6   CH  6   NT  C#''        23/96
BA   27   CR         1   TR  7   CH  7   NT  Bb          11/96   von=100
BA   27   CR         1   TR  7   CH  7   NT  C#'         11/96
BA   27   CR         1   TR  7   CH  7   NT  G           11/96
BA   27   CR         1   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+1/8   TR  7   CH  7   NT  G           11/96   von=102
BA   27   CR     1+1/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR     1+1/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+1/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+1/4   TR  6   CH  6   NT  F#'         23/96
BA   27   CR     1+1/4   TR  7   CH  7   NT  Bb          11/96   von=107
BA   27   CR     1+1/4   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+1/4   TR  7   CH  7   NT  G           11/96
BA   27   CR     1+1/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+3/8   TR  7   CH  7   NT  G           11/96   von=110
BA   27   CR     1+3/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR     1+3/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+3/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+1/2   TR  6   CH  6   NT  Eb'         23/96
BA   27   CR     1+1/2   TR  7   CH  7   NT  Bb          11/96   von=114
BA   27   CR     1+1/2   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+1/2   TR  7   CH  7   NT  G           11/96
BA   27   CR     1+1/2   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+5/8   TR  7   CH  7   NT  G           11/96   von=117
BA   27   CR     1+5/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR     1+5/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+5/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+3/4   TR  6   CH  6   NT  D'          23/96
BA   27   CR     1+3/4   TR  7   CH  7   NT  Bb          11/96   von=121
BA   27   CR     1+3/4   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+3/4   TR  7   CH  7   NT  G           11/96
BA   27   CR     1+3/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     1+7/8   TR  7   CH  7   NT  G           11/96   von=125
BA   27   CR     1+7/8   TR  7   CH  7   NT  Bb          11/96
BA   27   CR     1+7/8   TR  7   CH  7   NT  C#'         11/96
BA   27   CR     1+7/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR         2   TR  6   CH  6   NT  Bb          23/96
BA   27   CR         2   TR  7   CH  7   NT  B           23/96   von=127
BA   27   CR         2   TR  7   CH  7   NT  D'          11/96
BA   27   CR         2   TR  7   CH  7   NT  G#          23/96
BA   27   CR         2   TR  7   CH  7   NT  Eb'         23/96
BA   27   CR     2+1/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+1/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+1/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+1/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+1/4   TR  6   CH  6   NT  C''         23/96
BA   27   CR     2+1/4   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+1/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+1/4   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+1/4   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+3/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+3/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+3/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+3/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+1/2   TR  6   CH  6   NT  G'          23/96
BA   27   CR     2+1/2   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+1/2   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+1/2   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+1/2   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+5/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+5/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+5/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+5/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   27   CR     2+3/4   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+3/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+3/4   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+3/4   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     2+7/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     2+7/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     2+7/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     2+7/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR         3   TR  6   CH  6   NT  G'          23/96
BA   27   CR         3   TR  7   CH  7   NT  B           11/96
BA   27   CR         3   TR  7   CH  7   NT  D'          11/96
BA   27   CR         3   TR  7   CH  7   NT  G#          11/96
BA   27   CR         3   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+1/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+1/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+1/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+1/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+1/4   TR  6   CH  6   NT  Eb'         23/96
BA   27   CR     3+1/4   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+1/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+1/4   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+1/4   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+3/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+3/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+3/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+3/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+1/2   TR  6   CH  6   NT  C'          23/96
BA   27   CR     3+1/2   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+1/2   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+1/2   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+1/2   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+5/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+5/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+5/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+5/8   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+3/4   TR  6   CH  6   NT  A'          23/96
BA   27   CR     3+3/4   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+3/4   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+3/4   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+3/4   TR  7   CH  7   NT  Eb'         11/96
BA   27   CR     3+7/8   TR  7   CH  7   NT  G#          11/96
BA   27   CR     3+7/8   TR  7   CH  7   NT  B           11/96
BA   27   CR     3+7/8   TR  7   CH  7   NT  D'          11/96
BA   27   CR     3+7/8   TR  7   CH  7   NT  Eb'         11/96

BA   28   CR         0   TR  2   CH  2   NT  D--         71/96
BA   28   CR         0   TR  7   CH  7   NT  B           11/96
BA   28   CR         0   TR  7   CH  7   NT  D'          11/96
BA   28   CR         0   TR  7   CH  7   NT  G#          11/96
BA   28   CR         0   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       1/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR       1/8   TR  7   CH  7   NT  B           11/96
BA   28   CR       1/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR       1/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       1/4   TR  7   CH  7   NT  B           11/96
BA   28   CR       1/4   TR  7   CH  7   NT  D'          11/96
BA   28   CR       1/4   TR  7   CH  7   NT  G#          11/96
BA   28   CR       1/4   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       3/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR       3/8   TR  7   CH  7   NT  B           11/96
BA   28   CR       3/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR       3/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       1/2   TR  7   CH  7   NT  B           11/96
BA   28   CR       1/2   TR  7   CH  7   NT  D'          11/96
BA   28   CR       1/2   TR  7   CH  7   NT  G#          11/96
BA   28   CR       1/2   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       5/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR       5/8   TR  7   CH  7   NT  B           11/96
BA   28   CR       5/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR       5/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       3/4   TR  7   CH  7   NT  B           11/96
BA   28   CR       3/4   TR  7   CH  7   NT  D'          11/96
BA   28   CR       3/4   TR  7   CH  7   NT  G#          11/96
BA   28   CR       3/4   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR       7/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR       7/8   TR  7   CH  7   NT  B           11/96
BA   28   CR       7/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR       7/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR         1   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR         1   TR  7   CH  7   NT  G#          11/96
BA   28   CR         1   TR  7   CH  7   NT  D'          11/96
BA   28   CR         1   TR  7   CH  7   NT  B           11/96
BA   28   CR     1+1/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR     1+1/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR     1+1/8   TR  7   CH  7   NT  B           11/96
BA   28   CR     1+1/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR     1+1/4   TR  7   CH  7   NT  B           11/96
BA   28   CR     1+1/4   TR  7   CH  7   NT  D'          11/96
BA   28   CR     1+1/4   TR  7   CH  7   NT  G#          11/96
BA   28   CR     1+1/4   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR     1+3/8   TR  7   CH  7   NT  G#          11/96
BA   28   CR     1+3/8   TR  7   CH  7   NT  B           11/96
BA   28   CR     1+3/8   TR  7   CH  7   NT  D'          11/96
BA   28   CR     1+3/8   TR  7   CH  7   NT  Eb'         11/96
BA   28   CR     1+1/2   TR  7   CH  7   NT  Eb'         11/96
