
BA    1   CR         0   TR  0   CH 16   Tempo 140
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI Ch. 1"
BA    6   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA    6   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA    6   CR         2   TR  1   CH  1   NT  C#--        47/96
BA    6   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA    6   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA    6   CR         3   TR  1   CH  1   NT  G--         47/96
BA    6   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA    6   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA    7   CR         0   TR  1   CH  1   NT  C#--        47/96
BA    7   CR         0   TR  2   CH  2   NT  Eb-       2+95/96
BA    7   CR         0   TR  3   CH  3   NT  Bb-       2+95/96
BA    7   CR         0   TR  3   CH  3   NT  Eb-       2+95/96
BA    7   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA    7   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA    7   CR         1   TR  1   CH  1   NT  G--         47/96
BA    7   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA    7   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA    7   CR         2   TR  1   CH  1   NT  C#--        47/96
BA    7   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA    7   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA    7   CR         3   TR  1   CH  1   NT  G--         47/96
BA    7   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA    7   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA    8   CR         0   TR  1   CH  1   NT  C#--        47/96
BA    8   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA    8   CR       1/2   TR  2   CH  2   NT  C-        3+47/96
BA    8   CR       1/2   TR  3   CH  3   NT  G-        3+47/96
BA    8   CR       1/2   TR  3   CH  3   NT  C-        3+47/96
BA    8   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA    8   CR         1   TR  1   CH  1   NT  G--         47/96
BA    8   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA    8   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA    8   CR         2   TR  1   CH  1   NT  C#--        47/96
BA    8   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA    8   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA    8   CR         3   TR  1   CH  1   NT  G--         47/96
BA    8   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA    8   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA    9   CR         0   TR  1   CH  1   NT  C#--        47/96
BA    9   CR         0   TR  2   CH  2   NT  C#-       2+95/96
BA    9   CR         0   TR  3   CH  3   NT  C#-       2+95/96
BA    9   CR         0   TR  3   CH  3   NT  G#-       2+95/96
BA    9   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA    9   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA    9   CR         1   TR  1   CH  1   NT  G--         47/96
BA    9   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA    9   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA    9   CR         2   TR  1   CH  1   NT  C#--        47/96
BA    9   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA    9   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA    9   CR         3   TR  1   CH  1   NT  G--         47/96
BA    9   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA    9   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   10   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   10   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   10   CR       1/2   TR  2   CH  2   NT  G#--      3+47/96
BA   10   CR       1/2   TR  3   CH  3   NT  G#--      3+47/96
BA   10   CR       1/2   TR  3   CH  3   NT  Eb-       3+47/96
BA   10   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   10   CR         1   TR  1   CH  1   NT  G--         47/96
BA   10   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   10   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   10   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   10   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   10   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   10   CR         3   TR  1   CH  1   NT  G--         47/96
BA   10   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   10   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   11   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   11   CR         0   TR  2   CH  2   NT  B--       2+95/96
BA   11   CR         0   TR  3   CH  3   NT  B--       2+95/96
BA   11   CR         0   TR  3   CH  3   NT  G-        2+95/96
BA   11   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   11   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   11   CR         1   TR  1   CH  1   NT  G--         47/96
BA   11   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   11   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   11   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   11   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   11   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   11   CR         3   TR  1   CH  1   NT  G--         47/96
BA   11   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   11   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   12   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   12   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   12   CR       1/2   TR  2   CH  2   NT  G#--      3+47/96
BA   12   CR       1/2   TR  3   CH  3   NT  Eb-       3+47/96
BA   12   CR       1/2   TR  3   CH  3   NT  G#--      3+47/96
BA   12   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   12   CR         1   TR  1   CH  1   NT  G--         47/96
BA   12   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   12   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   12   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   12   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   12   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   12   CR         3   TR  1   CH  1   NT  G--         47/96
BA   12   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   12   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   13   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   13   CR         0   TR  2   CH  2   NT  C#-       2+95/96
BA   13   CR         0   TR  3   CH  3   NT  C#-       2+95/96
BA   13   CR         0   TR  3   CH  3   NT  G#-       2+95/96
BA   13   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   13   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   13   CR         1   TR  1   CH  1   NT  G--         47/96
BA   13   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   13   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   13   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   13   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   13   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   13   CR         3   TR  1   CH  1   NT  G--         47/96
BA   13   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   13   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   14   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   14   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   14   CR       1/2   TR  2   CH  2   NT  E-        3+47/96
BA   14   CR       1/2   TR  3   CH  3   NT  E-        3+47/96
BA   14   CR       1/2   TR  3   CH  3   NT  B-        3+47/96
BA   14   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   14   CR         1   TR  1   CH  1   NT  G--         47/96
BA   14   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   14   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   14   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   14   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   14   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   14   CR         3   TR  1   CH  1   NT  G--         47/96
BA   14   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   14   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   15   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   15   CR         0   TR  2   CH  2   NT  Eb-       2+95/96
BA   15   CR         0   TR  3   CH  3   NT  Eb-       2+95/96
BA   15   CR         0   TR  3   CH  3   NT  Bb-       2+95/96
BA   15   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   15   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         1   TR  1   CH  1   NT  G--         47/96
BA   15   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   15   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   15   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   15   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         3   TR  1   CH  1   NT  G--         47/96
BA   15   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   15   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   16   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   16   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   16   CR       1/2   TR  2   CH  2   NT  G-        3+47/96
BA   16   CR       1/2   TR  3   CH  3   NT  G-        3+47/96
BA   16   CR       1/2   TR  3   CH  3   NT  D         3+47/96
BA   16   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         1   TR  1   CH  1   NT  G--         47/96
BA   16   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   16   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   16   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   16   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         3   TR  1   CH  1   NT  G--         47/96
BA   16   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   16   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   17   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   17   CR         0   TR  2   CH  2   NT  G#-       2+95/96
BA   17   CR         0   TR  3   CH  3   NT  G#-       2+95/96
BA   17   CR         0   TR  3   CH  3   NT  Eb        2+95/96
BA   17   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   17   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         1   TR  1   CH  1   NT  G--         47/96
BA   17   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   17   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   17   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   17   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         3   TR  1   CH  1   NT  G--         47/96
BA   17   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   17   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   18   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   18   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   18   CR       1/2   TR  2   CH  2   NT  C#        3+47/96
BA   18   CR       1/2   TR  2   CH  2   NT  G#        3+47/96
BA   18   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         1   TR  1   CH  1   NT  G--         47/96
BA   18   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   18   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   18   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   18   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         3   TR  1   CH  1   NT  G--         47/96
BA   18   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   18   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   19   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   19   CR         0   TR  2   CH  2   NT  G         2+95/96
BA   19   CR         0   TR  2   CH  2   NT  C         2+95/96
BA   19   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   19   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         1   TR  1   CH  1   NT  G--         47/96
BA   19   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   19   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   19   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   19   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         3   TR  1   CH  1   NT  G--         47/96
BA   19   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   19   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   20   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   20   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   20   CR       1/2   TR  2   CH  2   NT  G#-       3+47/96
BA   20   CR       1/2   TR  2   CH  2   NT  Eb        3+47/96
BA   20   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         1   TR  1   CH  1   NT  G--         47/96
BA   20   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   20   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   20   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   20   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         3   TR  1   CH  1   NT  G--         47/96
BA   20   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   20   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   21   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   21   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   21   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         1   TR  1   CH  1   NT  G--         47/96
BA   21   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   21   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   21   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   21   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         3   TR  1   CH  1   NT  G--         47/96
BA   21   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   21   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   22   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   22   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   22   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         1   TR  1   CH  1   NT  G--         47/96
BA   22   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   22   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   22   CR         2   TR  5   CH  5   NT  C#''      1+95/96
BA   22   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   22   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         3   TR  1   CH  1   NT  G--         47/96
BA   22   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   22   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   23   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   23   CR         0   TR  5   CH  5   NT  Eb'       1+95/96
BA   23   CR         0   TR  5   CH  5   NT  G'        1+95/96
BA   23   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   23   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         1   TR  1   CH  1   NT  G--         47/96
BA   23   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   23   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   23   CR         2   TR  5   CH  5   NT  B         1+95/96
BA   23   CR         2   TR  5   CH  5   NT  Eb'       1+95/96
BA   23   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   23   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         3   TR  1   CH  1   NT  G--         47/96
BA   23   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   23   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   24   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   24   CR         0   TR  5   CH  5   NT  Eb'       1+95/96
BA   24   CR         0   TR  5   CH  5   NT  G#'       1+95/96
BA   24   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   24   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         1   TR  1   CH  1   NT  G--         47/96
BA   24   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   24   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   24   CR         2   TR  6   CH  6   NT  C#--      3+95/96   von=127
BA   24   CR         2   TR  6   CH  6   NT  B--       1+95/96
BA   24   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   24   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         3   TR  1   CH  1   NT  G--         47/96
BA   24   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   24   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   25   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   25   CR         0   TR  6   CH  6   NT  Bb--      1+95/96
BA   25   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   25   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         1   TR  1   CH  1   NT  G--         47/96
BA   25   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   25   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   25   CR         2   TR  6   CH  6   NT  C#--      1+95/96
BA   25   CR         2   TR  6   CH  6   NT  G--       1+95/96
BA   25   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   25   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         3   TR  1   CH  1   NT  G--         47/96
BA   25   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   25   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   26   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   26   CR         0   TR  2   CH  2   NT  G#-       1+95/96
BA   26   CR         0   TR  6   CH  6   NT  C#--      1+95/96
BA   26   CR         0   TR  6   CH  6   NT  G#--      1+95/96
BA   26   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   26   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         1   TR  1   CH  1   NT  G--         47/96
BA   26   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   26   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   26   CR         2   TR  2   CH  2   NT  G#-       1+95/96
BA   26   CR         2   TR  2   CH  2   NT  C#        1+95/96
BA   26   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   26   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         3   TR  1   CH  1   NT  G--         47/96
BA   26   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   26   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   27   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   27   CR         0   TR  2   CH  2   NT  Eb-       1+95/96
BA   27   CR         0   TR  2   CH  2   NT  G#-       1+95/96
BA   27   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   27   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         1   TR  1   CH  1   NT  G--         47/96
BA   27   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   27   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   27   CR         2   TR  2   CH  2   NT  Bb-       1+95/96
BA   27   CR         2   TR  2   CH  2   NT  Eb        1+95/96
BA   27   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   27   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         3   TR  1   CH  1   NT  G--         47/96
BA   27   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   27   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   28   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   28   CR         0   TR  2   CH  2   NT  G#-       1+95/96
BA   28   CR         0   TR  2   CH  2   NT  C#        1+95/96
BA   28   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   28   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         1   TR  1   CH  1   NT  G--         47/96
BA   28   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   28   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   28   CR         2   TR  2   CH  2   NT  B-        1+95/96
BA   28   CR         2   TR  2   CH  2   NT  E         1+95/96
BA   28   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   28   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         3   TR  1   CH  1   NT  G--         47/96
BA   28   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   28   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   29   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   29   CR         0   TR  2   CH  2   NT  Bb-       1+95/96
BA   29   CR         0   TR  2   CH  2   NT  Eb        1+95/96
BA   29   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   29   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         1   TR  1   CH  1   NT  G--         47/96
BA   29   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   29   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   29   CR         2   TR  2   CH  2   NT  G-        1+95/96
BA   29   CR         2   TR  2   CH  2   NT  G         1+95/96
BA   29   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   29   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         3   TR  1   CH  1   NT  G--         47/96
BA   29   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   29   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   30   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   30   CR         0   TR  2   CH  2   NT  G#-       1+95/96
BA   30   CR         0   TR  2   CH  2   NT  G#        1+95/96
BA   30   CR         0   TR  5   CH  5   NT  G'        2+47/96
BA   30   CR         0   TR  5   CH  5   NT  C#''      2+47/96
BA   30   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   30   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   30   CR         1   TR  1   CH  1   NT  G--         47/96
BA   30   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   30   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   30   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   30   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   30   CR     2+1/2   TR  5   CH  5   NT  Eb'       1+47/96
BA   30   CR     2+1/2   TR  5   CH  5   NT  G#'       1+47/96
BA   30   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   30   CR         3   TR  1   CH  1   NT  G--         47/96
BA   30   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   30   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   31   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   31   CR         0   TR  5   CH  5   NT  G#'       3+95/96
BA   31   CR         0   TR  5   CH  5   NT  Eb''      3+95/96
BA   31   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   31   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   31   CR         1   TR  1   CH  1   NT  G--         47/96
BA   31   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   31   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   31   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   31   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   31   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   31   CR         3   TR  1   CH  1   NT  G--         47/96
BA   31   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   31   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   32   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   32   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   32   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   32   CR         1   TR  1   CH  1   NT  G--         47/96
BA   32   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   32   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   32   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   32   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   32   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   32   CR         3   TR  1   CH  1   NT  G--         47/96
BA   32   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   32   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   33   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   33   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   33   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   33   CR         1   TR  1   CH  1   NT  G--         47/96
BA   33   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   33   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   33   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   33   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   33   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   33   CR         3   TR  1   CH  1   NT  G--         47/96
BA   33   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
BA   33   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   34   CR         0   TR  1   CH  1   NT  C#--        47/96
BA   34   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   34   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   34   CR         1   TR  1   CH  1   NT  G--         47/96
BA   34   CR     1+1/2   TR  1   CH  1   NT  G#--        47/96
BA   34   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   34   CR         2   TR  1   CH  1   NT  C#--        47/96
BA   34   CR     2+1/2   TR  1   CH  1   NT  E--         47/96
BA   34   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   34   CR         3   TR  1   CH  1   NT  G--         47/96
BA   34   CR     3+1/2   TR  1   CH  1   NT  G#--        47/96
