
BA    1   CR         0   TR  0   CH 16   Tempo 120
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI Ch. 1"
BA   14   CR         3   TR 10   CH 10   NT  G           23/96
BA   14   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   15   CR         0   TR  1   CH  1   NT  E--         47/96
BA   15   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         0   TR 10   CH 10   NT  C--         23/96
BA   15   CR         0   TR 10   CH 10   NT  G           23/96
BA   15   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   15   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         1   TR 10   CH 10   NT  D--         23/96
BA   15   CR         1   TR 10   CH 10   NT  G           23/96
BA   15   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   15   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   15   CR         2   TR  1   CH  1   NT  E--         47/96
BA   15   CR         2   TR  4   CH  4   NT  A-          47/96
BA   15   CR         2   TR  4   CH  4   NT  D           47/96
BA   15   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         2   TR 10   CH 10   NT  G           23/96
BA   15   CR         2   TR 10   CH 10   NT  C--         23/96
BA   15   CR     2+1/2   TR  4   CH  4   NT  B-          47/96
BA   15   CR     2+1/2   TR  4   CH  4   NT  E           47/96
BA   15   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   15   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   15   CR         3   TR  3   CH  3   NT  D           71/96   von=117
BA   15   CR         3   TR  3   CH  3   NT  A-          71/96
BA   15   CR         3   TR  4   CH  4   NT  D           47/96
BA   15   CR         3   TR  4   CH  4   NT  G           47/96
BA   15   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   15   CR         3   TR 10   CH 10   NT  G           23/96
BA   15   CR         3   TR 10   CH 10   NT  D--         23/96
BA   15   CR     3+1/2   TR  4   CH  4   NT  C#          47/96
BA   15   CR     3+1/2   TR  4   CH  4   NT  F#          47/96
BA   15   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   16   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         0   TR 10   CH 10   NT  G           23/96
BA   16   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   16   CR       1/2   TR  4   CH  4   NT  A-          47/96
BA   16   CR       1/2   TR  4   CH  4   NT  D           47/96
BA   16   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   16   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   16   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         1   TR 10   CH 10   NT  G           23/96
BA   16   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   16   CR     1+1/2   TR  4   CH  4   NT  B-          47/96
BA   16   CR     1+1/2   TR  4   CH  4   NT  E           47/96
BA   16   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   16   CR         2   TR  1   CH  1   NT  E--         47/96
BA   16   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         2   TR 10   CH 10   NT  C--         23/96
BA   16   CR         2   TR 10   CH 10   NT  G           23/96
BA   16   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   16   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   16   CR         3   TR  1   CH  1   NT  E--         47/96
BA   16   CR         3   TR  3   CH  3   NT  A-          71/96   von=116
BA   16   CR         3   TR  3   CH  3   NT  C#          71/96
BA   16   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   16   CR         3   TR 10   CH 10   NT  D--         23/96
BA   16   CR         3   TR 10   CH 10   NT  G           23/96
BA   16   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   17   CR         0   TR  1   CH  1   NT  E--         47/96
BA   17   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         0   TR 10   CH 10   NT  C--         23/96
BA   17   CR         0   TR 10   CH 10   NT  G           23/96
BA   17   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   17   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         1   TR 10   CH 10   NT  D--         23/96
BA   17   CR         1   TR 10   CH 10   NT  G           23/96
BA   17   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   17   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   17   CR         2   TR  1   CH  1   NT  E--         47/96
BA   17   CR         2   TR  4   CH  4   NT  A-          47/96
BA   17   CR         2   TR  4   CH  4   NT  D           47/96
BA   17   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         2   TR 10   CH 10   NT  G           23/96
BA   17   CR         2   TR 10   CH 10   NT  C--         23/96
BA   17   CR     2+1/2   TR  4   CH  4   NT  G#-         47/96
BA   17   CR     2+1/2   TR  4   CH  4   NT  C#          47/96
BA   17   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   17   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   17   CR         3   TR  3   CH  3   NT  D           71/96   von=117
BA   17   CR         3   TR  3   CH  3   NT  A-          71/96
BA   17   CR         3   TR  4   CH  4   NT  A-          47/96
BA   17   CR         3   TR  4   CH  4   NT  D           47/96
BA   17   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         3   TR 10   CH 10   NT  G           23/96
BA   17   CR         3   TR 10   CH 10   NT  D--         23/96
BA   17   CR     3+1/2   TR  4   CH  4   NT  G#-         47/96
BA   17   CR     3+1/2   TR  4   CH  4   NT  C#          47/96
BA   17   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   18   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         0   TR 10   CH 10   NT  G           23/96
BA   18   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   18   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   18   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   18   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         1   TR 10   CH 10   NT  G           23/96
BA   18   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   18   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   18   CR         2   TR  1   CH  1   NT  E--         47/96
BA   18   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         2   TR 10   CH 10   NT  C--         23/96
BA   18   CR         2   TR 10   CH 10   NT  G           23/96
BA   18   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   18   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   18   CR         3   TR  1   CH  1   NT  E--         47/96
BA   18   CR         3   TR  3   CH  3   NT  A-          71/96   von=116
BA   18   CR         3   TR  3   CH  3   NT  C#          71/96
BA   18   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   18   CR         3   TR 10   CH 10   NT  D--         23/96
BA   18   CR         3   TR 10   CH 10   NT  G           23/96
BA   18   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   19   CR         0   TR  1   CH  1   NT  E--         47/96
BA   19   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         0   TR 10   CH 10   NT  C--         23/96
BA   19   CR         0   TR 10   CH 10   NT  G           23/96
BA   19   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   19   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         1   TR 10   CH 10   NT  D--         23/96
BA   19   CR         1   TR 10   CH 10   NT  G           23/96
BA   19   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   19   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   19   CR         2   TR  1   CH  1   NT  E--         47/96
BA   19   CR         2   TR  4   CH  4   NT  A-          47/96
BA   19   CR         2   TR  4   CH  4   NT  D           47/96
BA   19   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         2   TR 10   CH 10   NT  G           23/96
BA   19   CR         2   TR 10   CH 10   NT  C--         23/96
BA   19   CR     2+1/2   TR  4   CH  4   NT  B-          47/96
BA   19   CR     2+1/2   TR  4   CH  4   NT  E           47/96
BA   19   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   19   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   19   CR         3   TR  3   CH  3   NT  D           71/96   von=117
BA   19   CR         3   TR  3   CH  3   NT  A-          71/96
BA   19   CR         3   TR  4   CH  4   NT  D           47/96
BA   19   CR         3   TR  4   CH  4   NT  G           47/96
BA   19   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   19   CR         3   TR 10   CH 10   NT  G           23/96
BA   19   CR         3   TR 10   CH 10   NT  D--         23/96
BA   19   CR     3+1/2   TR  4   CH  4   NT  C#          47/96
BA   19   CR     3+1/2   TR  4   CH  4   NT  F#          47/96
BA   19   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   20   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         0   TR 10   CH 10   NT  G           23/96
BA   20   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   20   CR       1/2   TR  4   CH  4   NT  A-          47/96
BA   20   CR       1/2   TR  4   CH  4   NT  D           47/96
BA   20   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   20   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   20   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         1   TR 10   CH 10   NT  G           23/96
BA   20   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   20   CR     1+1/2   TR  4   CH  4   NT  B-          47/96
BA   20   CR     1+1/2   TR  4   CH  4   NT  E           47/96
BA   20   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   20   CR         2   TR  1   CH  1   NT  E--         47/96
BA   20   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         2   TR 10   CH 10   NT  C--         23/96
BA   20   CR         2   TR 10   CH 10   NT  G           23/96
BA   20   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   20   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   20   CR         3   TR  1   CH  1   NT  E--         47/96
BA   20   CR         3   TR  3   CH  3   NT  A-          71/96   von=116
BA   20   CR         3   TR  3   CH  3   NT  C#          71/96
BA   20   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   20   CR         3   TR 10   CH 10   NT  D--         23/96
BA   20   CR         3   TR 10   CH 10   NT  G           23/96
BA   20   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   21   CR         0   TR  1   CH  1   NT  E--         47/96
BA   21   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         0   TR 10   CH 10   NT  C--         23/96
BA   21   CR         0   TR 10   CH 10   NT  G           23/96
BA   21   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   21   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         1   TR 10   CH 10   NT  D--         23/96
BA   21   CR         1   TR 10   CH 10   NT  G           23/96
BA   21   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   21   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   21   CR         2   TR  1   CH  1   NT  E--         47/96
BA   21   CR         2   TR  4   CH  4   NT  B-          47/96
BA   21   CR         2   TR  4   CH  4   NT  E           47/96
BA   21   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         2   TR 10   CH 10   NT  G           23/96
BA   21   CR         2   TR 10   CH 10   NT  C--         23/96
BA   21   CR     2+1/2   TR  4   CH  4   NT  D           47/96
BA   21   CR     2+1/2   TR  4   CH  4   NT  A-          47/96
BA   21   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   21   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   21   CR         3   TR  3   CH  3   NT  D           71/96   von=117
BA   21   CR         3   TR  3   CH  3   NT  A-          71/96
BA   21   CR         3   TR  4   CH  4   NT  B-          47/96
BA   21   CR         3   TR  4   CH  4   NT  E           47/96
BA   21   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   21   CR         3   TR 10   CH 10   NT  G           23/96
BA   21   CR         3   TR 10   CH 10   NT  D--         23/96
BA   21   CR     3+1/2   TR  4   CH  4   NT  D           47/96
BA   21   CR     3+1/2   TR  4   CH  4   NT  A-          47/96
BA   21   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   22   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         0   TR 10   CH 10   NT  G           23/96
BA   22   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   22   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   22   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   22   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         1   TR 10   CH 10   NT  G           23/96
BA   22   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   22   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   22   CR         2   TR  1   CH  1   NT  E--         47/96
BA   22   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         2   TR 10   CH 10   NT  C--         23/96
BA   22   CR         2   TR 10   CH 10   NT  G           23/96
BA   22   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   22   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   22   CR         3   TR  1   CH  1   NT  E--         47/96
BA   22   CR         3   TR  3   CH  3   NT  A-          71/96   von=116
BA   22   CR         3   TR  3   CH  3   NT  C#          71/96
BA   22   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   22   CR         3   TR 10   CH 10   NT  D--         23/96
BA   22   CR         3   TR 10   CH 10   NT  G           23/96
BA   22   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   23   CR         0   TR  2   CH  2   NT  D'          47/96
BA   23   CR         0   TR  2   CH  2   NT  F#'         47/96
BA   23   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         0   TR 10   CH 10   NT  C--         23/96
BA   23   CR         0   TR 10   CH 10   NT  G           23/96
BA   23   CR       1/2   TR  2   CH  2   NT  D'          47/96
BA   23   CR       1/2   TR  2   CH  2   NT  F#'         47/96
BA   23   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   23   CR         1   TR  2   CH  2   NT  E'          47/96
BA   23   CR         1   TR  2   CH  2   NT  G'          47/96
BA   23   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         1   TR 10   CH 10   NT  D--         23/96
BA   23   CR         1   TR 10   CH 10   NT  G           23/96
BA   23   CR     1+1/2   TR  2   CH  2   NT  D'          47/96
BA   23   CR     1+1/2   TR  2   CH  2   NT  F#'         47/96
BA   23   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   23   CR         2   TR  2   CH  2   NT  C#'         47/96
BA   23   CR         2   TR  2   CH  2   NT  E'          47/96
BA   23   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         2   TR 10   CH 10   NT  G           23/96
BA   23   CR         2   TR 10   CH 10   NT  C--         23/96
BA   23   CR     2+1/2   TR  2   CH  2   NT  C#'         47/96
BA   23   CR     2+1/2   TR  2   CH  2   NT  E'          47/96
BA   23   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   23   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   23   CR         3   TR  2   CH  2   NT  A           47/96
BA   23   CR         3   TR  2   CH  2   NT  C#'         47/96
BA   23   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   23   CR         3   TR 10   CH 10   NT  G           23/96
BA   23   CR         3   TR 10   CH 10   NT  D--         23/96
BA   23   CR     3+1/2   TR  2   CH  2   NT  C#'         71/96
BA   23   CR     3+1/2   TR  2   CH  2   NT  E'          71/96
BA   23   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   24   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         0   TR 10   CH 10   NT  G           23/96
BA   24   CR       1/2   TR  2   CH  2   NT  D'          47/96
BA   24   CR       1/2   TR  2   CH  2   NT  F#'         47/96
BA   24   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   24   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   24   CR         1   TR  2   CH  2   NT  E'          47/96
BA   24   CR         1   TR  2   CH  2   NT  G'          47/96
BA   24   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         1   TR 10   CH 10   NT  G           23/96
BA   24   CR     1+1/2   TR  2   CH  2   NT  D'          47/96
BA   24   CR     1+1/2   TR  2   CH  2   NT  F#'         47/96
BA   24   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   24   CR         2   TR  2   CH  2   NT  C#'         47/96
BA   24   CR         2   TR  2   CH  2   NT  E'          47/96
BA   24   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         2   TR 10   CH 10   NT  C--         23/96
BA   24   CR         2   TR 10   CH 10   NT  G           23/96
BA   24   CR     2+1/2   TR  2   CH  2   NT  C#'         47/96
BA   24   CR     2+1/2   TR  2   CH  2   NT  E'          47/96
BA   24   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   24   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   24   CR         3   TR  2   CH  2   NT  A           47/96
BA   24   CR         3   TR  2   CH  2   NT  C#'         47/96
BA   24   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   24   CR         3   TR 10   CH 10   NT  D--         23/96
BA   24   CR         3   TR 10   CH 10   NT  G           23/96
BA   24   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   25   CR         0   TR  2   CH  2   NT  D'          47/96
BA   25   CR         0   TR  2   CH  2   NT  F#'         47/96
BA   25   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         0   TR 10   CH 10   NT  C--         23/96
BA   25   CR         0   TR 10   CH 10   NT  G           23/96
BA   25   CR       1/2   TR  2   CH  2   NT  D'          47/96
BA   25   CR       1/2   TR  2   CH  2   NT  F#'         47/96
BA   25   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   25   CR         1   TR  2   CH  2   NT  E'          47/96
BA   25   CR         1   TR  2   CH  2   NT  G'          47/96
BA   25   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         1   TR 10   CH 10   NT  D--         23/96
BA   25   CR         1   TR 10   CH 10   NT  G           23/96
BA   25   CR     1+1/2   TR  2   CH  2   NT  D'          47/96
BA   25   CR     1+1/2   TR  2   CH  2   NT  F#'         47/96
BA   25   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   25   CR         2   TR  2   CH  2   NT  C#'         47/96
BA   25   CR         2   TR  2   CH  2   NT  E'          47/96
BA   25   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         2   TR 10   CH 10   NT  G           23/96
BA   25   CR         2   TR 10   CH 10   NT  C--         23/96
BA   25   CR     2+1/2   TR  2   CH  2   NT  C#'         47/96
BA   25   CR     2+1/2   TR  2   CH  2   NT  E'          47/96
BA   25   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   25   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   25   CR         3   TR  2   CH  2   NT  A           47/96
BA   25   CR         3   TR  2   CH  2   NT  C#'         47/96
BA   25   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   25   CR         3   TR 10   CH 10   NT  G           23/96
BA   25   CR         3   TR 10   CH 10   NT  D--         23/96
BA   25   CR     3+1/2   TR  2   CH  2   NT  C#'         71/96
BA   25   CR     3+1/2   TR  2   CH  2   NT  E'          71/96
BA   25   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   26   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         0   TR 10   CH 10   NT  G           23/96
BA   26   CR       1/2   TR  2   CH  2   NT  D'          47/96
BA   26   CR       1/2   TR  2   CH  2   NT  F#'         47/96
BA   26   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   26   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   26   CR         1   TR  2   CH  2   NT  E'          47/96
BA   26   CR         1   TR  2   CH  2   NT  G'          47/96
BA   26   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         1   TR 10   CH 10   NT  G           23/96
BA   26   CR     1+1/2   TR  2   CH  2   NT  D'          47/96
BA   26   CR     1+1/2   TR  2   CH  2   NT  F#'         47/96
BA   26   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   26   CR         2   TR  2   CH  2   NT  C#'         47/96
BA   26   CR         2   TR  2   CH  2   NT  E'          47/96
BA   26   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         2   TR 10   CH 10   NT  C--         23/96
BA   26   CR         2   TR 10   CH 10   NT  G           23/96
BA   26   CR     2+1/2   TR  2   CH  2   NT  C#'         47/96
BA   26   CR     2+1/2   TR  2   CH  2   NT  E'          47/96
BA   26   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   26   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   26   CR         3   TR  2   CH  2   NT  A           47/96
BA   26   CR         3   TR  2   CH  2   NT  C#'         47/96
BA   26   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   26   CR         3   TR 10   CH 10   NT  D--         23/96
BA   26   CR         3   TR 10   CH 10   NT  G           23/96
BA   26   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   27   CR         0   TR  1   CH  1   NT  E--         47/96
BA   27   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         0   TR 10   CH 10   NT  C--         23/96
BA   27   CR         0   TR 10   CH 10   NT  G           23/96
BA   27   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   27   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         1   TR 10   CH 10   NT  D--         23/96
BA   27   CR         1   TR 10   CH 10   NT  G           23/96
BA   27   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   27   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   27   CR         2   TR  1   CH  1   NT  E--         47/96
BA   27   CR         2   TR  4   CH  4   NT  A-          47/96
BA   27   CR         2   TR  4   CH  4   NT  D           47/96
BA   27   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         2   TR 10   CH 10   NT  G           23/96
BA   27   CR         2   TR 10   CH 10   NT  C--         23/96
BA   27   CR     2+1/2   TR  4   CH  4   NT  G#-         47/96
BA   27   CR     2+1/2   TR  4   CH  4   NT  C#          47/96
BA   27   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   27   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   27   CR         3   TR  3   CH  3   NT  D           71/96   von=117
BA   27   CR         3   TR  3   CH  3   NT  A-          71/96
BA   27   CR         3   TR  4   CH  4   NT  A-          47/96
BA   27   CR         3   TR  4   CH  4   NT  D           47/96
BA   27   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   27   CR         3   TR 10   CH 10   NT  G           23/96
BA   27   CR         3   TR 10   CH 10   NT  D--         23/96
BA   27   CR     3+1/2   TR  4   CH  4   NT  G#-         47/96
BA   27   CR     3+1/2   TR  4   CH  4   NT  C#          47/96
BA   27   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   28   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         0   TR 10   CH 10   NT  G           23/96
BA   28   CR       1/2   TR  1   CH  1   NT  E--         47/96
BA   28   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR       1/2   TR 10   CH 10   NT  C--         23/96
BA   28   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   28   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         1   TR 10   CH 10   NT  G           23/96
BA   28   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   28   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   28   CR         2   TR  1   CH  1   NT  E--         47/96
BA   28   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         2   TR 10   CH 10   NT  C--         23/96
BA   28   CR         2   TR 10   CH 10   NT  G           23/96
BA   28   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   28   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   28   CR         3   TR  1   CH  1   NT  E--         47/96
BA   28   CR         3   TR  3   CH  3   NT  A-          71/96   von=116
BA   28   CR         3   TR  3   CH  3   NT  C#          71/96
BA   28   CR         3   TR 10   CH 10   NT  F#--        23/96
BA   28   CR         3   TR 10   CH 10   NT  D--         23/96
BA   28   CR         3   TR 10   CH 10   NT  G           23/96
BA   28   CR     3+1/2   TR 10   CH 10   NT  F#--        23/96

BA   29   CR         0   TR  1   CH  1   NT  E--         47/96
BA   29   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         0   TR 10   CH 10   NT  C--         23/96
BA   29   CR         0   TR 10   CH 10   NT  G           23/96
BA   29   CR       1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR       1/2   TR 10   CH 10   NT  G           23/96
BA   29   CR         1   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         1   TR 10   CH 10   NT  D--         23/96
BA   29   CR         1   TR 10   CH 10   NT  G           23/96
BA   29   CR     1+1/2   TR  1   CH  1   NT  E--         47/96
BA   29   CR     1+1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR     1+1/2   TR 10   CH 10   NT  C--         23/96
BA   29   CR         2   TR  1   CH  1   NT  E--         47/96
BA   29   CR         2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR         2   TR 10   CH 10   NT  G           23/96
BA   29   CR         2   TR 10   CH 10   NT  C--         23/96
BA   29   CR     2+1/2   TR 10   CH 10   NT  F#--        23/96
BA   29   CR     2+1/2   TR 10   CH 10   NT  G           23/96
BA   29   CR         3   TR  3   CH  3   NT  D           71/96   von=117
